50000; 0.00±0.00; min: 0.00, max: 0.00; efficiency: 0.000000
3400000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.129412
3450000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.127536
3500000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.125714
3550000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.123944
3600000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.122222
3650000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.120548
3700000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.118919
3750000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.117333
3800000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.115789
3850000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.114286
3900000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.112821
3950000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.111392
4000000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.110000
4050000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.108642
4100000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.107317
4150000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.106024
4200000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.104762
4250000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.103529
4300000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.102326
4350000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.101149
4400000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.100000
4450000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.098876
4500000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.097778
4550000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.096703
4600000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.095652
4650000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.094624
4700000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.093617
4750000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.092632
4800000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.091667
4850000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.090722
4900000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.089796
4950000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.088889
5000000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.088000
5050000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.087129
5100000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.086275
5150000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.085437
5200000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.084615
5250000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.083810
5300000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.083019
5350000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.082243
5400000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.081481
5450000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.080734
5500000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.080000
5550000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.079279
5600000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.078571
5650000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.077876
5700000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.077193
5750000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.076522
5800000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.075862
5850000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.075214
5900000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.074576
5950000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.073950
6000000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.073333
6050000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.072727
6100000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.072131
6150000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.071545
6200000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.070968
6250000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.070400
6300000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.069841
6350000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.069291
6400000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.068750
6450000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.068217
6500000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.067692
6550000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.067176
6600000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.066667
6650000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.066165
6700000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.065672
6750000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.065185
6800000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.064706
6850000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.064234
6900000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.063768
6950000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.063309
7000000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.062857
7050000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.062411
7100000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.061972
7150000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.061538
7200000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.061111
7250000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.060690
7300000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.060274
7350000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.059864
7400000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.059459
7450000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.059060
7500000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.058667
7550000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.058278
7600000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.057895
7650000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.057516
7700000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.057143
7750000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.056774
7800000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.056410
7850000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.056051
7900000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.055696
7950000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.055346
8000000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.055000
8050000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.054658
8100000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.054321
8150000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.053988
8200000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.053659
8250000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.053333
8300000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.053012
8350000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.052695
8400000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.052381
8450000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.052071
8500000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.051765
8550000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.051462
8600000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.051163
8650000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.050867
8700000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.050575
8750000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.050286
8800000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.050000
8850000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.049718
8900000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.049438
8950000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.049162
9000000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.048889
9050000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.048619
9100000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.048352
9150000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.048087
9200000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.047826
9250000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.047568
9300000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.047312
9350000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.047059
9400000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.046809
9450000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.046561
9500000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.046316
9550000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.046073
9600000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.045833
9650000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.045596
9700000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.045361
9750000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.045128
9800000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.044898
9850000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.044670
9900000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.044444
9950000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.044221
10000000; 440.00±0.00; min: 440.00, max: 440.00; efficiency: 0.044000

Max mean-std: 440.00 at checkpoint_150000
Normalized AUC (robustness): 434.42
Mean delta (mean between steps): 3.90
